sentence,sentiment,polarity,subjectivity
Let's be frank.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Let me level with you.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I know and you know that my plan is unveiled in a political season.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
[Laughter] I know and you know that everything I propose will be viewed by some in merely partisan terms.,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5
But I ask you to know what is in my heart.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And my aim is to increase our Nation's good.,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
"I'm doing what I think is right, and I am proposing what I know will help.","Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
"I pride myself that I'm a prudent man, and I believe that patience is a virtue.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But I understand that politics is, for some, a game and that sometimes the game is to stop all progress and then decry the lack of improvement.","Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4
[Laughter] But let me tell you: Far more important than my political future and far more important than yours is the well-being of our country.,"Sentiment(polarity=0.25, subjectivity=0.653125)",0.25,0.653125
"Members of this Chamber are practical people, and I know you won't resent some practical advice.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"When people put their party's fortunes, whatever the party, whatever side of this aisle, before the public good, they court defeat not only for their country but for themselves.","Sentiment(polarity=0.2333333333333333, subjectivity=0.5555555555555556)",0.2333333333333333,0.5555555555555556
And they will certainly deserve it.,"Sentiment(polarity=0.21428571428571427, subjectivity=0.5714285714285714)",0.21428571428571427,0.5714285714285714
"I submit my plan tomorrow, and I'm asking you to pass it by March 20th.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I ask the American people to let you know they want this action by March 20th.,"Sentiment(polarity=0.03333333333333333, subjectivity=0.03333333333333333)",0.03333333333333333,0.03333333333333333
"From the day after that, if it must be, the battle is joined.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And you know, when principle is at stake I relish a good, fair fight.","Sentiment(polarity=0.7, subjectivity=0.75)",0.7,0.75
"I said my plan has two parts, and it does.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And it's the second part that is the heart of the matter.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
For it's not enough to get an immediate burst.,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
We need long-term improvement in our economic position.,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
We all know that the key to our economic future is to ensure that America continues as an economic leader of the world.,"Sentiment(polarity=0.1, subjectivity=0.38125)",0.1,0.38125
We have that in our power.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Here, then, is my long-term plan to guarantee our future.","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"First, trade: We will work to break down the walls that stop world trade.","Sentiment(polarity=0.04722222222222221, subjectivity=0.3111111111111111)",0.047222222222222214,0.3111111111111111
We will work to open markets everywhere.,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
"And in our major trade negotiations, I will continue pushing to eliminate tariffs and subsidies that damage America's farmers and workers.","Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5
And we'll get more good American jobs within our own hemisphere through the North American free trade agreement and through the Enterprise for the Americas Initiative.,"Sentiment(polarity=0.36666666666666664, subjectivity=0.4833333333333334)",0.36666666666666653,0.4833333333333334
"But changes are here, and more are coming.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"The workplace of the future will demand more highly skilled workers than ever, more people who are computer-literate, highly educated.","Sentiment(polarity=0.33199999999999996, subjectivity=0.433)",0.332,0.433
We must be the world's leader in education.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And we must revolutionize America's schools.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
My America 2000 strategy will help us reach that goal.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"My plan will give parents more choice, give teachers more flexibility, and help communities create new American schools.","Sentiment(polarity=0.28409090909090906, subjectivity=0.36363636363636365)",0.28409090909090906,0.3636363636363637
Thirty States across the Nation have established America 2000 programs.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Hundreds of cities and towns have joined in.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Now Congress must join this great movement: Pass my proposals for new American schools.,"Sentiment(polarity=0.31212121212121213, subjectivity=0.40151515151515155)",0.3121212121212121,0.4015151515151516
"That was my second long-term proposal, and here's my third: We must make commonsense investments that will help us compete, long-term, in the marketplace.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must encourage research and development.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"My plan is to make the R&D tax credit permanent and to provide record levels of support, over $76 billion this year alone, for people who will explore the promise of emerging technologies.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Fourth, we must do something about crime and drugs.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"It is time for a major, renewed investment in fighting violent street crime.","Sentiment(polarity=-0.36875, subjectivity=0.75)",-0.36875,0.75
It saps our strength and hurts our faith in our society and in our future together.,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
Surely a tired woman on her way to work at 6 in the morning on a subway deserves the right to get there safely.,"Sentiment(polarity=0.12857142857142856, subjectivity=0.5785714285714286)",0.12857142857142856,0.5785714285714286
"And surely it's true that everyone who changes his or her life because of crime, from those afraid to go out at night to those afraid to walk in the parks they pay for, surely these people have been denied a basic civil right.","Sentiment(polarity=-0.010714285714285713, subjectivity=0.6666005291005291)",-0.010714285714285713,0.6666005291005291
It is time to restore it.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Congress, pass my comprehensive crime bill.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"It is tough on criminals and supportive of police, and it has been languishing in these hallowed halls for years now.","Sentiment(polarity=0.05555555555555555, subjectivity=0.9166666666666667)",0.05555555555555555,0.9166666666666669
Pass it.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Help your country.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Fifth, I ask you tonight to fund our HOPE housing proposal and to pass my enterprise zone legislation which will get businesses into the inner city.","Sentiment(polarity=0.0, subjectivity=0.16666666666666666)",0.0,0.16666666666666666
"We must empower the poor with the pride that comes from owning a home, getting a job, becoming a part of things.","Sentiment(polarity=0.024999999999999994, subjectivity=0.7250000000000001)",0.024999999999999998,0.7250000000000001
My plan would encourage real estate construction by extending tax incentives for mortgage revenue bonds and low-income housing.,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004
"And I ask tonight for record expenditures for the program that helps children born into want move into excellence, Head Start.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Step six, we must reform our health care system.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For this, too, bears on whether or not we can compete in the world.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
American health costs have been exploding.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This year America will spend over $800 billion on health, and that is expected to grow to 1.6 trillion by the end of the decade.","Sentiment(polarity=-0.1, subjectivity=0.4)",-0.1,0.4
We simply cannot afford this.,"Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.0,0.35714285714285715
The cost of health care shows up not only in your family budget but in the price of everything we buy and everything we sell.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
"When health coverage for a fellow on an assembly line costs thousands of dollars, the cost goes into the products he makes, and you pay the bill.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must make a choice.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Now, some pretend we can have it both ways.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"They call it ""play or pay,"" but that expensive approach is unstable.","Sentiment(polarity=-0.5, subjectivity=0.7)",-0.5,0.7
"It will mean higher taxes, fewer jobs, and eventually a system under complete Government control.","Sentiment(polarity=0.012500000000000002, subjectivity=0.5291666666666667)",0.012500000000000002,0.5291666666666667
"Really, there are only two options.","Sentiment(polarity=0.1, subjectivity=0.6)",0.1,0.6
"And we can move toward a nationalized system, a system which will restrict patient choice in picking a doctor and force the Government to ration services arbitrarily.","Sentiment(polarity=-0.1, subjectivity=0.6)",-0.1,0.6
"And what we'll get is patients in long lines, indifferent service, and a huge new tax burden.","Sentiment(polarity=0.16212121212121214, subjectivity=0.5848484848484848)",0.16212121212121214,0.5848484848484848
"Or we can reform our own private health care system, which still gives us, for all its flaws, the best quality health care in the world.","Sentiment(polarity=0.5333333333333333, subjectivity=0.5583333333333333)",0.5333333333333333,0.5583333333333333
"Well, let's build on our strengths.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
My plan provides insurance security for all Americans while preserving and increasing the idea of choice.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We make basic health insurance affordable for all low-income people not now covered, and we do it by providing a health insurance tax credit of up to $3,750 for each low-income family.","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"And the middle class gets help, too.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And by reforming the health insurance market, my plan assures that Americans will have access to basic health insurance even if they change jobs or develop serious health problems.","Sentiment(polarity=-0.16666666666666666, subjectivity=0.3958333333333333)",-0.16666666666666666,0.3958333333333333
"We must bring costs under control, preserve quality, preserve choice, and reduce the people's nagging daily worry about health insurance.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"My plan, the details of which I'll announce very shortly, does just that.","Sentiment(polarity=0.0, subjectivity=0.39)",0.0,0.39
"Seventh, we must get the Federal deficit under control.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We now have, in law, enforceable spending caps and a requirement that we pay for the programs we create.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
There are those in Congress who would ease that discipline now.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But I cannot let them do it, and I won't.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"My plan would freeze all domestic discretionary budget authority, which means no more next year than this year.","Sentiment(polarity=-0.08333333333333333, subjectivity=0.19999999999999998)",-0.08333333333333333,0.2
"I will not tamper with Social Security, but I would put real caps on the growth of uncontrolled spending.","Sentiment(polarity=0.11666666666666667, subjectivity=0.18333333333333335)",0.11666666666666667,0.18333333333333332
And I would also freeze Federal domestic Government employment.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
"And with the help of Congress, my plan will get rid of 246 programs that don't deserve Federal funding.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Some of them have noble titles, but none of them is indispensable.","Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9
We can get rid of each and every one of them.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"You know, it's time we rediscovered a home truth the American people have never forgotten: This Government is too big and spends too much.","Sentiment(polarity=0.06666666666666667, subjectivity=0.10000000000000002)",0.06666666666666668,0.10000000000000002
And I call upon Congress to adopt a measure that will help put an end to the annual ritual of filling the budget with pork barrel appropriations.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Every year, the press has a field day making fun of outrageous examples: a Lawrence Welk museum, research grants for Belgian endive.","Sentiment(polarity=-0.35, subjectivity=0.6)",-0.35,0.6
"We all know how these things get into the budget, and maybe you need someone to help you say no.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I know how to say it, and I know what I need to make it stick.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Give me the same thing 43 Governors have, the line-item veto, and let me help you control spending.","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
We must put an end to unfinanced Federal Government mandates.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"These are the requirements Congress puts on our cities, counties, and States without supplying the money.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"If Congress passes a mandate, it should be forced to pay for it and balance the cost with savings elsewhere.","Sentiment(polarity=-0.30000000000000004, subjectivity=0.2)",-0.30000000000000004,0.2
"After all, a mandate just increases someone else's burden, and that means higher taxes at the State and local level.","Sentiment(polarity=0.125, subjectivity=0.25)",0.125,0.25
"Step eight, Congress should enact the bold reform proposals that are still awaiting congressional action: bank reform, civil justice reform, tort reform, and my national energy strategy.","Sentiment(polarity=0.21666666666666667, subjectivity=0.3833333333333333)",0.21666666666666667,0.3833333333333333
"And finally, we must strengthen the family because it is the family that has the greatest bearing on our future.","Sentiment(polarity=0.3333333333333333, subjectivity=0.7083333333333334)",0.3333333333333333,0.7083333333333334
"When Barbara holds an AIDS baby in her arms and reads to children, she's saying to every person in this country: Family matters.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I am announcing tonight a new Commission on America's Urban Families.,"Sentiment(polarity=0.06818181818181818, subjectivity=0.22727272727272727)",0.06818181818181818,0.2272727272727273
"I've asked Missouri's Governor John Ashcroft to be Chairman, former Dallas Mayor Annette Strauss to be Cochair.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"You know, I had mayors, the leading mayors from the League of Cities, in the other day at the White House, and they told me something striking.","Sentiment(polarity=0.125, subjectivity=0.4583333333333333)",0.125,0.4583333333333333
"They said that every one of them, Republican or Democrat, agreed on one thing, that the major cause of the problems of the cities is the dissolution of the family.","Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5
"They asked for this Commission, and they were right to ask because it's time to determine what we can do to keep families together, strong and sound.","Sentiment(polarity=0.373015873015873, subjectivity=0.5563492063492063)",0.37301587301587297,0.5563492063492063
There's one thing we can do right away: Ease the burden of rearing a child.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
I ask you tonight to raise the personal exemption by $500 per child for every family.,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3
"For a family with four kids, that's an increase of $2,000.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This is a good start in the right direction, and it's what we can afford.","Sentiment(polarity=0.4928571428571428, subjectivity=0.5678571428571428)",0.4928571428571428,0.5678571428571428
It's time to allow families to deduct the interest they pay on student loans.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I am asking you to do just that.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And I'm asking you to allow people to use money from their IRA's to pay medical and education expenses, all without penalties.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I'm asking for more.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Ask American parents what they dislike about how things are going in our country, and chances are good that pretty soon they'll get to welfare.","Sentiment(polarity=0.31666666666666665, subjectivity=0.5333333333333333)",0.31666666666666665,0.5333333333333333
Americans are the most generous people on Earth.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"But we have to go back to the insight of Franklin Roosevelt who, when he spoke of what became the welfare program, warned that it must not become ""a narcotic"" and a ""subtle destroyer"" of the spirit.","Sentiment(polarity=-0.16666666666666666, subjectivity=0.25)",-0.16666666666666666,0.25
Welfare was never meant to be a lifestyle.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It was never meant to be a habit.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It was never supposed to be passed from generation to generation like a legacy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It's time to replace the assumptions of the welfare state and help reform the welfare system.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"States throughout the country are beginning to operate with new assumptions that when able-bodied people receive Government assistance, they have responsibilities to the taxpayer: A responsibility to seek work, education, or job training; a responsibility to get their lives in order; a responsibility to hold their families together and refrain from having children out of wedlock; and a responsibility to obey the law.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
We are going to help this movement.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Often, State reform requires waiving certain Federal regulations.","Sentiment(polarity=0.21428571428571427, subjectivity=0.5714285714285714)",0.21428571428571427,0.5714285714285714
I will act to make that process easier and quicker for every State that asks for our help.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I want to add, as we make these changes, we work together to improve this system, that our intention is not scapegoating or finger-pointing.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"If you read the papers and watch TV, you know there's been a rise these days in a certain kind of ugliness: racist comments, anti-Semitism, an increased sense of division.","Sentiment(polarity=0.1714285714285714, subjectivity=0.6238095238095238)",0.1714285714285714,0.6238095238095238
"Really, this is not us.","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
This is not who we are.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And this is not acceptable.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And so, you have my plan for America.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And I'm asking for big things, but I believe in my heart you'll do what's right.","Sentiment(polarity=0.14285714285714285, subjectivity=0.31785714285714284)",0.14285714285714285,0.31785714285714284
"You know, it's kind of an American tradition to show a certain skepticism toward our democratic institutions.","Sentiment(polarity=0.2714285714285714, subjectivity=0.4904761904761905)",0.2714285714285714,0.4904761904761905
I myself have sometimes thought the aging process could be delayed if it had to make its way through Congress.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"[Laughter] You will deliberate, and you will discuss, and that is fine.","Sentiment(polarity=0.4166666666666667, subjectivity=0.5)",0.4166666666666667,0.5
"But, my friends, the people cannot wait.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They need help now.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
There's a mood among us.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
People are worried.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
There's been talk of decline.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Someone even said our workers are lazy and uninspired.,"Sentiment(polarity=-0.375, subjectivity=1.0)",-0.375,1.0
And I thought: Really?,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
You go tell Neil Armstrong standing on the moon.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Tell the men and women who put him there.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Tell the American farmer who feeds his country and the world.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Tell the men and women of Desert Storm.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Moods come and go, but greatness endures.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Ours does.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And maybe for a moment it's good to remember what, in the dailiness of our lives, we forget: We are still and ever the freest nation on Earth, the kindest nation on Earth, the strongest nation on Earth.","Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
And we have always risen to the occasion.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And we are going to lift this Nation out of hard times inch by inch and day by day, and those who would stop us had better step aside.","Sentiment(polarity=0.10416666666666666, subjectivity=0.5208333333333333)",0.10416666666666666,0.5208333333333333
"Because I look at hard times, and I make this vow: This will not stand.","Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666
"And so, we move on together, a rising nation, the once and future miracle that is still, this night, the hope of the world.","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
Thank you.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"God bless you, and God bless our beloved country.","Sentiment(polarity=0.7, subjectivity=1.0)",0.7,1.0
"Thank you very, very much.","Sentiment(polarity=0.26, subjectivity=0.26)",0.26,0.26
"
Mr. Speaker, Mr. President, and distinguished Members of the House and Senate, honored guests, and fellow citizens: Less than 3 weeks ago, I joined you on the West Front of this very building and, looking over the monuments to our proud past, offered you my hand in filling the next page of American history with a story of extended prosperity and continued peace.","Sentiment(polarity=0.09722222222222222, subjectivity=0.26944444444444443)",0.09722222222222222,0.26944444444444443
And tonight I'm back to offer you my plans as well.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
The hand remains extended; the sleeves are rolled up; America is waiting; and now we must produce.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Together, we can build a better America.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
It is comforting to return to this historic Chamber.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Here, 22 years ago, I first raised my hand to be sworn into public life.","Sentiment(polarity=0.125, subjectivity=0.19999999999999998)",0.125,0.2
"So, tonight I feel as if I'm returning home to friends.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And I intend, in the months and years to come, to give you what friends deserve: frankness, respect, and my best judgment about ways to improve America's future.","Sentiment(polarity=0.5, subjectivity=0.2125)",0.5,0.2125
"In return, I ask for an honest commitment to our common mission of progress.","Sentiment(polarity=0.15, subjectivity=0.7)",0.15,0.7
"If we seize the opportunities on the road before us, there'll be praise enough for all.","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
"The people didn't send us here to bicker, and it's time to govern.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And many Presidents have come to this Chamber in times of great crisis: war and depression, loss of national spirit.","Sentiment(polarity=0.65, subjectivity=0.625)",0.65,0.625
"And 8 years ago, I sat in that very chair as President Reagan spoke of punishing inflation and devastatingly high interest rates and people out of work -- American confidence on the wane.","Sentiment(polarity=0.12, subjectivity=0.27999999999999997)",0.12,0.28
And our challenge is different.,"Sentiment(polarity=0.0, subjectivity=0.6)",0.0,0.6
We're fortunate -- a much changed landscape lies before us tonight.,"Sentiment(polarity=0.30000000000000004, subjectivity=0.44999999999999996)",0.30000000000000004,0.45
"So, I don't propose to reverse direction.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We're headed the right way, but we cannot rest.","Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
We're a people whose energy and drive have fueled our rise to greatness.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And we're a forward-looking nation -- generous, yes, but ambitious, not for ourselves but for the world.","Sentiment(polarity=0.25, subjectivity=0.75)",0.25,0.75
"Complacency is not in our character -- not before, not now, not ever.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And so, tonight we must take a strong America and make it even better.","Sentiment(polarity=0.4666666666666667, subjectivity=0.6166666666666667)",0.4666666666666667,0.6166666666666667
We must address some very real problems.,"Sentiment(polarity=0.26, subjectivity=0.39000000000000007)",0.26,0.3900000000000001
We must establish some very clear priorities.,"Sentiment(polarity=0.13000000000000003, subjectivity=0.4983333333333333)",0.13000000000000006,0.4983333333333333
And we must make a very substantial cut in the Federal budget deficit.,"Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3
"Some people find that agenda impossible, but I'm presenting to you tonight a realistic plan for tackling it.","Sentiment(polarity=-0.25, subjectivity=0.6666666666666666)",-0.25,0.6666666666666666
"My plan has four broad features: attention to urgent priorities, investment in the future, an attack on the deficit, and no new taxes.","Sentiment(polarity=-0.0018939393939393923, subjectivity=0.29734848484848486)",-0.0018939393939393925,0.2973484848484849
This budget represents my best judgment of how we can address our priorities.,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3
There are many areas in which we would all like to spend more than I propose; I understand that.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
But we cannot until we get our fiscal house in order.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Next year alone, thanks to economic growth, without any change in the law, the Federal Government will take in over $80 billion more than it does this year.","Sentiment(polarity=0.225, subjectivity=0.225)",0.225,0.225
"That's right -- over $80 billion in new revenues, with no increases in taxes.","Sentiment(polarity=0.21103896103896103, subjectivity=0.4951298701298701)",0.21103896103896105,0.4951298701298701
And our job is to allocate those new resources wisely.,"Sentiment(polarity=0.41818181818181815, subjectivity=0.6772727272727272)",0.41818181818181815,0.6772727272727272
"We can afford to increase spending by a modest amount, but enough to invest in key priorities and still cut the deficit by almost 40 percent in 1 year.","Sentiment(polarity=0.03333333333333333, subjectivity=0.7999999999999999)",0.03333333333333333,0.7999999999999999
And that will allow us to meet the targets set forth in the Gramm-Rudman-Hollings law.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But to do that, we must recognize that growth above inflation in Federal programs is not preordained, that not all spending initiatives were designed to be immortal.","Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
"I make this pledge tonight: My team and I are ready to work with the Congress, to form a special leadership group, to negotiate in good faith, to work day and night -- if that's what it takes -- to meet the budget targets and to produce a budget on time.","Sentiment(polarity=0.41904761904761906, subjectivity=0.5571428571428572)",0.4190476190476191,0.5571428571428572
We cannot settle for business as usual.,"Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,0.25
"Government by continuing resolution, or government by crisis, will not do.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I ask the Congress tonight to approve several measures which will make budgeting more sensible.,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
We could save time and improve efficiency by enacting 2-year budgets.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Forty-three Governors have the line-item veto.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Presidents should have it, too.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And at the very least, when a President proposes to rescind Federal spending, the Congress should be required to vote on that proposal instead of killing it by inaction.","Sentiment(polarity=-0.39, subjectivity=0.52)",-0.39,0.52
And I ask the Congress to honor the public's wishes by passing a constitutional amendment to require a balanced budget.,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
"Such an amendment, once phased in, will discipline both the Congress and the executive branch.","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
Several principles describe the kind of America I hope to build with your help in the years ahead.,"Sentiment(polarity=0.3, subjectivity=0.45)",0.3,0.45
"We will not have the luxury of taking the easy, spendthrift approach to solving problems because higher spending and higher taxes put economic growth at risk.","Sentiment(polarity=0.2833333333333333, subjectivity=0.5083333333333334)",0.2833333333333333,0.5083333333333334
Economic growth provides jobs and hope.,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
Economic growth enables us to pay for social programs.,"Sentiment(polarity=0.11666666666666667, subjectivity=0.13333333333333333)",0.11666666666666667,0.13333333333333333
"Economic growth enhances the security of the Nation, and low tax rates create economic growth.","Sentiment(polarity=0.13333333333333333, subjectivity=0.2333333333333333)",0.13333333333333333,0.2333333333333333
I believe in giving Americans greater freedom and greater choice.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"And I will work for choice for American families, whether in the housing in which they live, the schools to which they send their children, or the child care they select for their young.","Sentiment(polarity=0.07878787878787878, subjectivity=0.3)",0.07878787878787878,0.3
"You see, I believe that we have an obligation to those in need, but that government should not be the provider of first resort for things that the private sector can produce better.","Sentiment(polarity=0.25, subjectivity=0.40277777777777773)",0.25,0.4027777777777777
I believe in a society that is free from discrimination and bigotry of any kind.,"Sentiment(polarity=0.5, subjectivity=0.8500000000000001)",0.5,0.8500000000000001
